id,authors,title,keywords,pubMonth,pubYear,volume,firstPage,lastPage,doi
IucDF,"van Stralen, HE; van Zandvoort, MJE; Hoppenbrouwers, SS; Vissers, LMG; Kappelle, LJ; Dijkerman, HC",Affective touch modulates the rubber hand illusion,Body representation; ct-Fiber; Pleasant; Touch; Insula; Somatoparaphrenia,APR,2014,131,147,158,http://doi.org/10.1016/j.cognition.2013.11.020
jOGCJ,"Strohminger, N; Nichols, S",The essential moral self,Personal identity; Numerical identity; Self; Morality,APR,2014,131,159,171,http://doi.org/10.1016/j.cognition.2013.12.005
ZbRer,"Piwek, L; Mckay, LS; Pollick, FE",Empirical evaluation of the uncanny valley hypothesis fails to confirm the predicted effect of motion,Uncanny valley; Biological motion; Action perception; Affect recognition; Animation,MAR,2014,130,271,277,http://doi.org/10.1016/j.cognition.2013.11.001
XAGkk,"Calvo, A; Bialystok, E",Independent effects of bilingualism and socioeconomic status on language ability and executive functioning,Socioeconomic status; Bilingualism; Language ability; Executive functioning,MAR,2014,130,278,288,http://doi.org/10.1016/j.cognition.2013.11.015
hKEto,"Blanchard, TC; Wolfe, LS; Vlaev, I; Winston, JS; Hayden, BY",Biases in preferences for sequences of outcomes in monkeys,Heuristics; Biases; Intertemporal choice; Peak-end; Macaque,MAR,2014,130,289,299,http://doi.org/10.1016/j.cognition.2013.11.012
qvhJO,"Martin, A; Santos, LR",The origins of belief representation: Monkeys fail to automatically represent others' beliefs,Theory of mind; Belief representation; Comparative cognition; Infant cognition,MAR,2014,130,300,308,http://doi.org/10.1016/j.cognition.2013.11.016
uXSDc,"Slepian, ML; Ambady, N",Simulating sensorimotor metaphors: Novel metaphors influence sensory judgments,Embodied cognition; Metaphor; Learning; Simulation,MAR,2014,130,309,314,http://doi.org/10.1016/j.cognition.2013.11.006
ICZYM,"Fizke, E; Barthel, D; Peters, T; Rakoczy, H","Executive function plays a role in coordinating different perspectives, particularly when one's own perspective is involved",Theory of mind; Executive function; Perspective problems; Inhibition,MAR,2014,130,315,334,http://doi.org/10.1016/j.cognition.2013.11.017
mqdQt,"Denison, S; Xu, F",The origins of probabilistic inference in human infants,Statistical inference; Infant learning; Probabilistic reasoning; Single-event probability; Action methodology,MAR,2014,130,335,347,http://doi.org/10.1016/j.cognition.2013.12.001
EcYBI,"Pool, E; Brosch, T; Delplanque, S; Sander, D",Where is the chocolate? Rapid spatial orienting toward stimuli associated with primary rewards,Affective relevance; Initial rapid orienting; Chocolate odor; Incentive salience; Reward devaluation,MAR,2014,130,348,359,http://doi.org/10.1016/j.cognition.2013.12.002
OQwWo,"Pantelis, PC; Baker, CL; Cholewiak, SA; Sanik, K; Weinstein, A; Wu, CC; Tenenbaum, JB; Feldman, J",Inferring the intentional states of autonomous virtual agents,Theory of mind; Action understanding; Intention inference,MAR,2014,130,360,379,http://doi.org/10.1016/j.cognition.2013.11.011
cWIgZ,"Chemla, E; Bott, L",Processing inferences at the semantics/pragmatics frontier: Disjunctions and free choice,Pragmatics; Processing; Free choice; Scalar implicatures; Inferences,MAR,2014,130,380,396,http://doi.org/10.1016/j.cognition.2013.11.013
ZmBQw,"Jarvstad, A; Hahn, U; Warren, PA; Rushton, SK",Are perceptuo-motor decisions really more optimal than cognitive decisions?,Decision-making; Optimality; Perceptuo-motor; Motor planning,MAR,2014,130,397,416,http://doi.org/10.1016/j.cognition.2013.09.009
IefFE,"Meins, E; Fernyhough, C; Harris-Waller, J","Is mind-mindedness trait-like or a quality of close relationships? Evidence from descriptions of significant others, famous people, and works of art",Mind-mindedness; Adulthood; Relationships; Theory of mind,MAR,2014,130,417,427,http://doi.org/10.1016/j.cognition.2013.11.009
CNVtf,"Addessi, E; Bellagamba, F; Delfino, A; De Petrillo, F; Focaroli, V; Macchitella, L; Maggiorelli, V; Pace, B; Pecora, G; Rossi, S; Sbaffi, A; Tasselli, MI; Paglieri, F","Waiting by mistake: Symbolic representation of rewards modulates intertemporal choice in capuchin monkeys, preschool children and adult humans",Delay choice; Symbols; Tokens; Self-control; Capuchins; Preschool children,MAR,2014,130,428,441,http://doi.org/10.1016/j.cognition.2013.11.019
tNDKE,"Augustinova, M; Ferrand, L",Social priming of dyslexia and reduction of the Stroop effect: What component of the Stroop effect is actually reduced?,Automaticity; Stroop interference; Social priming; Word reading; Semantic activation,MAR,2014,130,442,454,http://doi.org/10.1016/j.cognition.2013.11.014
Tbkij,"Yabe, Y; Dave, H; Goodale, MA",Temporal distortion in the perception of actions and events,Intentional binding; Temporal binding; Sense of agency; Go/no-go; Time perception,JAN,2017,158,1,9,http://doi.org/10.1016/j.cognition.2016.10.009
jCSIW,"Medimorec, S; Young, TP; Risko, EF",Disfluency effects on lexical selection,Language; Disfluency; Writing; Lexical selection; Lexical sophistication,JAN,2017,158,28,32,http://doi.org/10.1016/j.cognition.2016.10.008
KIUKz,"Besson, G; Barragan-Jason, G; Thorpe, J; Fabre-Thorpe, M; Puma, S; Ceccaldi, M; Barbeau, EJ",From face processing to face recognition: Comparing three different processing levels,Face recognition; Face categorization; Face detection; Familiarity; Reaction times; Inversion effect,JAN,2017,158,33,43,http://doi.org/10.1016/j.cognition.2016.10.004
ENIfE,"Butler, EE; Saville, CWN; Ward, R; Ramsey, R","Physical attraction to reliable, low variability nervous systems: Reaction time variability predicts attractiveness",Face perception; Attractiveness; Reaction time variability; Central nervous system,JAN,2017,158,81,89,http://doi.org/10.1016/j.cognition.2016.10.012
IeIFy,"Arnold, AEGF; Iaria, G; Ekstrom, AD",Mental simulation of routes during navigation involves adaptive temporal compression,Episodic memory; Prospection; Hippocampus; Imagination; Recollection; Virtual reality,DEC,2016,157,14,23,http://doi.org/10.1016/j.cognition.2016.08.009
bGRfF,"Costantini, M; Robinson, J; Migliorati, D; Donno, B; Ferri, F; Northoff, G",Temporal limits on rubber hand illusion reflect individuals' temporal resolution in multisensory perception,Rubber hand illusion; Multisensory integration; Temporal binding window; Body ownership; Simultaneity judgment task,DEC,2016,157,39,48,http://doi.org/10.1016/j.cognition.2016.08.010
AgnZI,"Meristo, M; Strid, K; Hjelmquist, E",Early conversational environment enables spontaneous belief attribution in deaf children,Social cognition; Cognitive development; Theory of mind; Eye-tracking; Deafness,DEC,2016,157,139,145,http://doi.org/10.1016/j.cognition.2016.08.023
APNGu,"Sutherland, CAM; Oldmeadow, JA; Young, AW",Integrating social and facial models of person perception: Converging and diverging dimensions,Face perception; First impressions; Social cognition; Person perception,DEC,2016,157,257,267,http://doi.org/10.1016/j.cognition.2016.09.006
MbLKW,"Hartshorne, JK; O'Donnell, TJ; Sudo, Y; Uruwashi, M; Lee, M; Snedeker, J","Psych verbs, the linking problem, and the acquisition of language",Verbs; Psychological states; Argument structure; Thematic roles; Psych verbs,DEC,2016,157,268,288,http://doi.org/10.1016/j.cognition.2016.08.008
hJiYk,"Azanon, E; Mihaljevic, K; Longo, MR",A three-dimensional spatial characterization of the crossed-hands deficit,Crossed-hands deficit; Spatial frames of reference; Tactile spatial localization; Temporal order judgements; Three-dimensional space,DEC,2016,157,289,295,http://doi.org/10.1016/j.cognition.2016.09.007
ILpNO,"Goodhew, SC; Edwards, M",Object individuation is invariant to attentional diffusion: Changes in the size of the attended region do not interact with object-substitution masking,Object individuation; Object perception; Visual attention; Visual span; Attentional spotlight size; Object-substitution masking,DEC,2016,157,358,364,http://doi.org/10.1016/j.cognition.2016.10.006
TvdWP,"Lejarraga, T; Woike, JK; Hertwig, R",Description and experience: How experimental investors learn about booms and busts affects their financial risk taking,Description-experience gap; Investment; Financial risk taking; Depression babies,DEC,2016,157,365,383,http://doi.org/10.1016/j.cognition.2016.10.001
Xvfpm,"Meilinger, T; Strickrodt, M; Bulthoff, HH","Qualitative differences in memory for vista and environmental spaces are caused by opaque borders, not movement or successive presentation",Spatial memory; Navigation; Spatial scale; Reference frame; Distance; Order; Vista space; Environmental space,OCT,2016,155,77,95,http://doi.org/10.1016/j.cognition.2016.06.003
sDcDq,"Pesowski, ML; Denison, S; Friedman, O","Young children infer preferences from a single action, but not if it is constrained",Preferences; Constraints; Minimal information; Cognitive development; Theory of mind; Conceptual development,OCT,2016,155,168,175,http://doi.org/10.1016/j.cognition.2016.07.004
IBRbN,"Rose, SB; Rahman, RA",Cumulative semantic interference for associative relations in language production,Language production; Semantic interference; Continuous naming paradigm; Thematic associations,JUL,2016,152,20,31,http://doi.org/10.1016/j.cognition.2016.03.013
RPYAj,"Rinaldi, L; Di Luca, S; Henik, A; Girelli, L",A helping hand putting in order: Visuomotor routines organize numerical and non-numerical sequences in space,Visuomotor routines; Finger counting; Reading habit; Numerical information; Ordinal information,JUL,2016,152,40,52,http://doi.org/10.1016/j.cognition.2016.03.003
UYYED,"Ngon, C; Peperkamp, S",What infants know about the unsaid: Phonological categorization in the absence of auditory input,Language development; Phonology; Lexical access; Categorization; Output representations; Inner speech,JUL,2016,152,53,60,http://doi.org/10.1016/j.cognition.2016.03.014
UAIUi,"Ward, EJ; Bear, A; Scholl, BJ",Can you perceive ensembles without perceiving individuals?: The role of statistical perception in determining whether awareness overflows access,Awareness; Iconic memory; Consciousness; Ensemble representation; Statistical perception,JUL,2016,152,78,86,http://doi.org/10.1016/j.cognition.2016.01.010
LcquD,"Erb, CD; Moher, J; Sobel, DM; Song, JH",Reach tracking reveals dissociable processes underlying cognitive control,Cognitive control; Flanker task; Reach tracking; Stroop task; Trial sequence effect,JUL,2016,152,114,126,http://doi.org/10.1016/j.cognition.2016.03.015
OvGDB,"Chituc, V; Henne, P; Sinnott-Armstrong, W; De Brigard, F","Blame, not ability, impacts moral ""ought"" judgments for impossible actions: Toward an empirical refutation of ""ought"" implies ""can""",Ability; Blame; Excuse validation; Experimental philosophy; Obligation; Ought implies can,MAY,2016,150,20,25,http://doi.org/10.1016/j.cognition.2016.01.013
DvcDF,"Folke, T; Ouzia, J; Bright, P; De Martino, B; Filippi, R",A bilingual disadvantage in metacognitive processing,Bilingualism; Metacognition; Mratio; Bilingual advantage,MAY,2016,150,119,132,http://doi.org/10.1016/j.cognition.2016.02.008
crIXN,"Rothkirch, M; Madipakkam, AR; Rehn, E; Sterzer, P",Making eye contact without awareness,Social cognition; Unconscious processing; Eye movements; Face perception; Gaze direction,OCT,2015,143,108,114,http://doi.org/10.1016/j.cognition.2015.06.012
COGGV,"Barra, J; Senot, P; Auclair, L",Internal model of gravity influences configural body processing,Body inversion effect; Posture; Graviception; Configural process; Embodiment,JAN,2017,158,208,214,http://doi.org/10.1016/j.cognition.2016.10.018
gIjYG,"Doherty, BR; Patai, EZ; Duta, M; Nobre, AC; Scerif, G",The functional consequences of social distraction: Attention and memory for complex scenes,Social distraction; Visual attention; Memory; Social anxiety,JAN,2017,158,215,223,http://doi.org/10.1016/j.cognition.2016.10.015
htkUz,"Wang, SH; Zhang, Y; Baillargeon, R",Young infants view physically possible support events as unexpected: New evidence for rule learning,Infant cognition; Physical reasoning; Rule learning; Expectation violation,DEC,2016,157,100,105,http://doi.org/10.1016/j.cognition.2016.08.021
DFDwT,"Howard, EE; Edwards, SG; Bayliss, AP",Physical and mental effort disrupts the implicit sense of agency,Sense of agency; Temporal binding; Intentional binding; Experience of effort; Time perception,DEC,2016,157,114,125,http://doi.org/10.1016/j.cognition.2016.08.018
leydV,"Thomas, C; Didierjean, A",Magicians fix your mind: How unlikely solutions block obvious ones,Magic; Fixing effect; Einstellung; Problem solving; Illusion,SEP,2016,154,169,173,http://doi.org/10.1016/j.cognition.2016.06.002
DRaKS,"Bonin, TL; Trainor, LJ; Belyk, M; Andrews, PW",The source dilemma hypothesis: Perceptual uncertainty contributes to musical emotion,Auditory scene analysis; Dissonance; Emotion; Evolution; Music; Perceptual uncertainty,SEP,2016,154,174,181,http://doi.org/10.1016/j.cognition.2016.05.021
rggwx,"Vesper, C; Schmitz, L; Safra, L; Sebanz, N; Knoblich, G",The role of shared visual information for joint action coordination,Joint action; Interpersonal coordination; Nonverbal communication; Signaling; Predictability,AUG,2016,153,118,123,http://doi.org/10.1016/j.cognition.2016.05.002
JcuWB,"Hood, B; Weltzien, S; Marsh, L; Kanngiesser, P",Picture yourself: Self-focus and the endowment effect in preschool children,Self-focus; Ownership; Endowment effect; Extended self,JUL,2016,152,70,77,http://doi.org/10.1016/j.cognition.2016.03.019
NoMcC,"Maister, L; Tsakiris, M",Intimate imitation: Automatic motor imitation in romantic relationships,Romantic relationships; Attachment; Imitation; Social cognition; Embodiment,JUL,2016,152,108,113,http://doi.org/10.1016/j.cognition.2016.03.018
UlhiU,"Wang, Z; Busemeyer, JR",Interference effects of categorization on decision making,Categorization; Decision; Interference effects; Law of total probability; Entanglement; Superposition; Quantum probability; Markov model; Signal detection model,MAY,2016,150,133,149,http://doi.org/10.1016/j.cognition.2016.01.019
bPJii,"Jessen, S; Altvater-Mackensen, N; Grossmann, T",Pupillary responses reveal infants' discrimination of facial emotions independent of conscious perception,Infants; Subliminal processing; Pupillometry; Emotions; Eyetracking,MAY,2016,150,163,169,http://doi.org/10.1016/j.cognition.2016.02.010
jjmld,"Gayet, S; Paffen, CLE; Belopolsky, AV; Theeuwes, J; Van der Stigchel, S",Visual input signaling threat gains preferential access to awareness in a breaking continuous flash suppression paradigm,Consciousness; Emotion; Visual awareness; Fear conditioning; Continuous flash suppression; Behavioral relevance,APR,2016,149,77,83,http://doi.org/10.1016/j.cognition.2016.01.009
Wzqlp,"Perszyk, DR; Waxman, SR",Listening to the calls of the wild: The role of experience in linking language and cognition in young infants,Infancy; Developmental tuning; Language acquisition; Conceptual development; Language and thought,AUG,2016,153,175,181,http://doi.org/10.1016/j.cognition.2016.05.004
